55.839388,48.575038,4554.600000,1.702421,135650.036264,2.048500
56.412821,45.758915,4554.600000,1.704103,135497.937028,2.084650
56.987459,42.805264,4554.600000,1.710849,134761.392134,2.120800
57.482615,39.963973,4554.600000,1.718677,133959.606251,2.156950
57.895412,37.256636,4554.600000,1.727087,133156.024438,2.193100
58.231313,34.678384,4554.600000,1.736000,132415.329289,2.229250
58.496248,32.221773,4554.600000,1.745389,131720.528258,2.265400
58.695770,29.879551,4554.600000,1.755235,131029.559139,2.301550
58.834992,27.644953,4554.600000,1.765519,130342.903937,2.337700
58.918624,25.511688,4554.600000,1.776227,129660.988181,2.373850
58.951002,23.473910,4554.600000,1.787340,128984.192969,2.410000
58.936123,21.526177,4554.600000,1.798845,128372.980587,2.446150
58.877673,19.663424,4554.600000,1.810727,127793.872100,2.482300
58.779057,17.880928,4554.600000,1.822972,127217.261665,2.518450
58.643418,16.174285,4554.600000,1.835569,126643.448345,2.554600
58.473663,14.539383,4554.600000,1.848505,126072.706422,2.590750
58.272480,12.972379,4554.600000,1.861768,125509.435314,2.626900
58.042356,11.469681,4554.600000,1.875347,125028.039016,2.663050
57.785597,10.027925,4554.600000,1.889233,124547.474994,2.699200
57.504339,8.643964,4554.600000,1.903416,124067.969474,2.735350
57.200560,7.314845,4554.600000,1.917885,123589.734302,2.771500

67.105685,32.800529,4554.600000,1.679887,118395.983772,1.508750
66.136337,31.898825,4554.600000,1.687729,119652.328335,1.535375
65.228611,30.853030,4554.600000,1.698711,120694.192953,1.562000
64.353928,29.822435,4554.600000,1.709968,121715.952245,1.588625
63.507846,28.823128,4554.600000,1.721197,122739.617272,1.615250
62.688695,27.855597,4554.600000,1.732374,123767.146871,1.641875
61.895193,26.918679,4554.600000,1.743503,124798.180128,1.668500
61.126168,26.011085,4554.600000,1.754594,125832.077186,1.695125
60.380522,25.131568,4554.600000,1.765654,126868.155373,1.721750
59.657223,24.278934,4554.600000,1.776691,127905.717560,1.748375
58.955303,23.452048,4554.600000,1.787712,128944.056561,1.775000
58.273848,22.649823,4554.600000,1.798722,129982.456822,1.801625
57.611998,21.871221,4554.600000,1.809728,131020.195833,1.828250
56.968941,21.115248,4554.600000,1.820736,132056.545552,1.854875
56.343913,20.380955,4554.600000,1.831749,133090.773866,1.881500
55.736189,19.667431,4554.600000,1.842773,134122.146094,1.908125
55.145085,18.973804,4554.600000,1.853811,135149.926506,1.934750
54.569956,18.299240,4554.600000,1.864868,136173.379877,1.961375
54.010188,17.642934,4554.600000,1.875947,137191.773049,1.988000
53.465202,17.004119,4554.600000,1.887050,138204.376503,2.014625
52.934447,16.382056,4554.600000,1.898180,139210.465932,2.041250

61.016557,20.935901,4554.600000,1.782609,131922.274204,0.407971
60.797478,21.217263,4554.600000,1.782665,131646.595759,0.415170
60.583850,21.480617,4554.600000,1.783028,131340.380502,0.422370
60.372887,21.738323,4554.600000,1.783472,131031.912918,0.429569
60.164261,21.991811,4554.600000,1.783972,130724.294334,0.436769
59.957911,22.241308,4554.600000,1.784526,130417.908819,0.443968
59.753804,22.486904,4554.600000,1.785131,130112.844342,0.451168
59.551915,22.728673,4554.600000,1.785787,129809.155007,0.458367
59.352218,22.966686,4554.600000,1.786494,129506.889644,0.465567
59.154688,23.201012,4554.600000,1.787251,129206.094966,0.472766
58.959304,23.431717,4554.600000,1.788057,128906.815943,0.479966
58.766041,23.658868,4554.600000,1.788911,128609.095854,0.487165
58.574880,23.882528,4554.600000,1.789813,128312.976324,0.494365
58.385799,24.102759,4554.600000,1.790763,128027.921555,0.501564
58.198780,24.319622,4554.600000,1.791759,127746.041849,0.508763
58.013802,24.533176,4554.600000,1.792801,127465.535468,0.515963
57.830849,24.743479,4554.600000,1.793888,127186.443160,0.523162
57.649902,24.950588,4554.600000,1.795020,126908.804170,0.530362
57.470945,25.154557,4554.600000,1.796195,126632.656256,0.537561
57.293963,25.355442,4554.600000,1.797414,126358.035710,0.544761
57.118940,25.553293,4554.600000,1.798676,126084.977381,0.551960

67.103776,58.725517,4554.600000,1.917729,124605.996478,1.468695
65.586274,54.301848,4554.600000,1.906080,125048.734656,1.494613
64.256504,50.104556,4554.600000,1.894205,125455.216610,1.520531
63.100486,46.126385,4554.600000,1.881993,125883.963782,1.546449
62.105714,42.354519,4554.600000,1.869448,126348.990469,1.572367
61.260895,38.776644,4554.600000,1.856586,126785.890794,1.598285
60.555805,35.381415,4554.600000,1.843421,127191.000402,1.624203
59.981166,32.158419,4554.600000,1.829971,127610.774779,1.650122
59.528554,29.098092,4554.600000,1.816252,128081.179595,1.676040
59.190306,26.191642,4554.600000,1.802279,128514.396467,1.701958
58.959448,23.430982,4554.600000,1.788069,128905.471158,1.727876
58.829626,20.808671,4554.600000,1.773640,129384.887928,1.753794
58.795043,18.317855,4554.600000,1.759007,129845.091573,1.779712
58.850412,15.952223,4554.600000,1.744189,130254.248423,1.805630
58.990901,13.705959,4554.600000,1.729203,130738.568196,1.831549
59.212098,11.573707,4554.600000,1.714066,131221.390427,1.857467
59.509969,9.550537,4554.600000,1.698797,131640.478875,1.883385
59.880827,7.631909,4554.600000,1.683415,174973.395917,1.909303
60.321298,5.813650,4554.600000,1.667940,132674.920488,1.935221
60.828300,4.091932,4554.600000,1.652390,133158.618046,1.961139
61.399012,2.463242,4554.600000,1.636788,133738.398269,1.987057

64.094630,17.586580,4554.600000,1.523600,130330.546914,2.735804
63.541621,18.465466,4554.600000,1.546029,130562.854450,2.750203
63.025812,19.148944,4554.600000,1.571562,130444.507016,2.764602
62.514664,19.785177,4554.600000,1.597694,130295.425409,2.779001
62.004375,20.391850,4554.600000,1.624118,inf,2.793399
61.494570,20.970976,4554.600000,1.650793,130010.353200,2.807798
60.985278,21.522697,4554.600000,1.677709,129832.513454,2.822197
60.476581,22.046934,4554.600000,1.704861,129633.189215,2.836596
59.968567,22.543588,4554.600000,1.732244,129413.712626,2.850995
59.461331,23.012561,4554.600000,1.759853,129175.371464,2.865394
58.954966,23.453761,4554.600000,1.787682,128947.196715,2.879793
58.449571,23.867099,4554.600000,1.815727,128741.852406,2.894192
57.945244,24.252493,4554.600000,1.843980,128519.348131,2.908591
57.442090,24.609863,4554.600000,1.872438,128280.738589,2.922990
56.940212,24.939135,4554.600000,1.901093,128027.045060,2.937389
56.439718,25.240239,4554.600000,1.929941,127759.254205,2.951788
55.940719,25.513108,4554.600000,1.958974,127478.317188,2.966187
55.443325,25.757679,4554.600000,1.988188,127185.149085,2.980586
54.947652,25.973894,4554.600000,2.017575,126882.355917,2.994985
54.453818,26.161697,4554.600000,2.047129,126622.117614,3.009384
53.961940,26.321037,4554.600000,2.076844,126350.515282,3.023783

69.879799,28.657543,4554.600000,2.129549,153330.840754,0.006800
68.601731,28.061372,4554.600000,2.089246,150514.609428,0.006920
67.373778,27.468719,4554.600000,2.050773,147764.425871,0.007040
