54.678369,27.177747,4554.600000,1.800022,128919.474643,0.000212
55.116892,26.794807,4554.600000,1.798772,128918.197744,0.000216
55.552982,26.413793,4554.600000,1.797534,128916.923444,0.000220
55.986685,26.034678,4554.600000,1.796309,128915.651763,0.000224
56.418046,25.657432,4554.600000,1.795096,128914.382722,0.000228
56.847106,25.282028,4554.600000,1.793894,128913.116337,0.000231
57.273908,24.908440,4554.600000,1.792705,128911.852621,0.000235
57.698490,24.536640,4554.600000,1.791527,128910.591587,0.000239
58.120892,24.166604,4554.600000,1.790359,128909.333245,0.000242
58.541151,23.798306,4554.600000,1.789203,128908.077602,0.000246
58.959303,23.431722,4554.600000,1.788057,128906.824664,0.000250
59.375383,23.066829,4554.600000,1.786921,128905.574435,0.000254
59.789424,22.703603,4554.600000,1.785795,128904.326919,0.000258
60.201461,22.342022,4554.600000,1.784680,128903.082118,0.000261
60.611524,21.982064,4554.600000,1.783573,128901.840031,0.000265
61.019645,21.623708,4554.600000,1.782477,128900.600657,0.000269
61.425854,21.266932,4554.600000,1.781389,inf,0.000273
61.830180,20.911716,4554.600000,1.780311,128898.130045,0.000276
62.232651,20.558040,4554.600000,1.779241,128896.898799,0.000280
62.633295,20.205884,4554.600000,1.778180,128895.670254,0.000284
63.032139,19.855230,4554.600000,1.777128,128894.444405,0.000287
