55.160387,23.689383,4554.600000,1.841595,121889.072703,0.283050
55.531231,24.090349,4554.600000,1.833163,122616.085128,0.288045
55.893531,24.431932,4554.600000,1.824743,123400.184480,0.293040
56.257997,24.664775,4554.600000,1.817241,124165.582134,0.298035
56.626352,24.788861,4554.600000,1.810671,124906.619361,0.303030
56.999475,24.807819,4554.600000,1.804978,125623.726236,0.308025
57.378103,24.725106,4554.600000,1.800110,126317.815598,0.313020
57.762884,24.543713,4554.600000,1.796021,126989.769177,0.318015
58.154389,24.266197,4554.600000,1.792672,127640.385522,0.323010
58.553102,23.894725,4554.600000,1.790029,128270.371597,0.328005
58.959421,23.431119,4554.600000,1.788067,128905.721327,0.333000
59.373650,22.876903,4554.600000,1.786762,129519.741508,0.337995
59.795994,22.233346,4554.600000,1.786098,130112.398759,0.342990
60.226549,21.501507,4554.600000,1.786061,130683.794816,0.347985
60.665293,20.682276,4554.600000,1.786642,131233.912708,0.352980
61.112077,19.776423,4554.600000,1.787836,131762.611612,0.357975
61.566605,18.784644,4554.600000,1.789641,132269.621671,0.362970
62.028421,17.707611,4554.600000,1.792058,132754.538822,0.367965
62.496893,16.546029,4554.600000,1.795092,133216.819673,0.372960
62.971190,15.300688,4554.600000,1.798751,133655.776514,0.377955
63.450258,13.972531,4554.600000,1.803043,134070.572571,0.382950
