1.100000,-0.317480,0.000000
1.113357,-0.317011,0.000000
1.126770,-0.316539,0.000000
1.140236,-0.316061,0.000000
1.153752,-0.315575,0.000000
1.167317,-0.315078,0.000000
1.180926,-0.314567,0.000000
1.194577,-0.314039,0.000000
1.208268,-0.313492,0.000000
1.221996,-0.312922,0.000000
1.235759,-0.312327,0.000000
1.249554,-0.311705,0.000000
1.263378,-0.311051,0.000000
1.277229,-0.310364,0.000000
1.291105,-0.309641,0.000000
1.305004,-0.308879,0.000000
1.318922,-0.308075,0.000000
1.332859,-0.307226,0.000000
1.346811,-0.306330,0.000000
1.360777,-0.305385,0.000000
1.374753,-0.304386,0.000000
1.388739,-0.303332,0.000000
1.402732,-0.302221,0.000000
1.416730,-0.301048,0.000000
1.430731,-0.299812,0.000000
1.444732,-0.298510,0.000000
1.458732,-0.297138,0.000000
1.472729,-0.295696,0.000000
1.486721,-0.294179,0.000000
1.500706,-0.292585,0.000000
1.514682,-0.290912,0.000000
1.528647,-0.289157,0.000000
1.542599,-0.287316,0.000000
1.556536,-0.285389,0.000000
1.570457,-0.283371,0.000000
1.584359,-0.281260,0.000000
1.598241,-0.279055,0.000000
1.612100,-0.276751,0.000000
1.625935,-0.274346,0.000000
1.639745,-0.271838,0.000000
1.653526,-0.269225,0.000000
1.667278,-0.266502,0.000000
1.680998,-0.263669,0.000000
1.694685,-0.260722,0.000000
1.708336,-0.257659,0.000000
1.721949,-0.254477,0.000000
1.735524,-0.251173,0.000000
1.749057,-0.247745,0.000000
1.762546,-0.244191,0.000000
1.775990,-0.240508,0.000000
1.789387,-0.236693,0.000000
1.802734,-0.232744,0.000000
1.816029,-0.228658,0.000000
1.829270,-0.224433,0.000000
1.842455,-0.220067,0.000000
1.855582,-0.215557,0.000000
1.868647,-0.210900,0.000000
1.881649,-0.206095,0.000000
1.894585,-0.201139,0.000000
1.907453,-0.196030,0.000000
1.920249,-0.190766,0.000000
1.932972,-0.185344,0.000000
1.945618,-0.179763,0.000000
1.958185,-0.174021,0.000000
1.970669,-0.168115,0.000000
1.983068,-0.162044,0.000000
1.995378,-0.155807,0.000000
2.007596,-0.149401,0.000000
2.019719,-0.142825,0.000000
2.031744,-0.136078,0.000000
2.043667,-0.129159,0.000000
2.055485,-0.122066,0.000000
2.067193,-0.114798,0.000000
2.078789,-0.107355,0.000000
2.090269,-0.099736,0.000000
2.101627,-0.091941,0.000000
2.112862,-0.083968,0.000000
2.123968,-0.075819,0.000000
2.134942,-0.067492,0.000000
2.145780,-0.058989,0.000000
2.156477,-0.050309,0.000000
2.167029,-0.041453,0.000000
2.177433,-0.032422,0.000000
2.187683,-0.023217,0.000000
2.197775,-0.013839,0.000000
2.207706,-0.004290,0.000000
2.217471,0.005429,0.000000
2.227066,0.015317,0.000000
2.236486,0.025371,0.000000
2.245728,0.035588,0.000000
2.254787,0.045968,0.000000
2.263658,0.056506,0.000000
2.272339,0.067201,0.000000
2.280825,0.078049,0.000000
2.289112,0.089047,0.000000
2.297196,0.100192,0.000000
2.305073,0.111481,0.000000
2.312741,0.122910,0.000000
2.320195,0.134476,0.000000
2.327432,0.146173,0.000000
2.334448,0.158000,0.000000
2.341242,0.169951,0.000000
2.347808,0.182022,0.000000
2.354146,0.194209,0.000000
2.360252,0.206508,0.000000
2.366123,0.218914,0.000000
2.371758,0.231424,0.000000
2.377155,0.244031,0.000000
2.382310,0.256732,0.000000
2.387223,0.269523,0.000000
2.391893,0.282398,0.000000
2.396317,0.295353,0.000000
2.400494,0.308384,0.000000
2.404424,0.321485,0.000000
2.408106,0.334653,0.000000
2.411540,0.347883,0.000000
2.414724,0.361170,0.000000
2.417659,0.374511,0.000000
2.420345,0.387901,0.000000
2.422782,0.401335,0.000000
2.424970,0.414810,0.000000
2.426910,0.428321,0.000000
2.428603,0.441866,0.000000
2.430049,0.455439,0.000000
2.431249,0.469038,0.000000
2.432205,0.482658,0.000000
2.432918,0.496296,0.000000
2.433388,0.509950,0.000000
2.433618,0.523615,0.000000
2.433609,0.537289,0.000000
2.433363,0.550968,0.000000
2.432880,0.564651,0.000000
2.432164,0.578333,0.000000
2.431216,0.592013,0.000000
2.430037,0.605688,0.000000
2.428629,0.619356,0.000000
2.426995,0.633013,0.000000
2.425136,0.646659,0.000000
2.423054,0.660290,0.000000
2.420751,0.673905,0.000000
2.418230,0.687503,0.000000
2.415491,0.701080,0.000000
2.412537,0.714635,0.000000
2.409369,0.728166,0.000000
2.405990,0.741672,0.000000
2.402402,0.755151,0.000000
2.398606,0.768602,0.000000
2.394603,0.782022,0.000000
2.390397,0.795410,0.000000
2.385988,0.808765,0.000000
2.381378,0.822086,0.000000
2.376575,0.835371,0.000000
2.371587,0.848624,0.000000
2.366415,0.861841,0.000000
2.361062,0.875024,0.000000
2.355529,0.888170,0.000000
2.349819,0.901280,0.000000
2.343932,0.914351,0.000000
2.337870,0.927384,0.000000
2.331635,0.940378,0.000000
2.325229,0.953331,0.000000
2.318654,0.966243,0.000000
2.311910,0.979114,0.000000
2.304999,0.991941,0.000000
2.297923,1.004725,0.000000
2.290684,1.017465,0.000000
2.283282,1.030159,0.000000
2.275719,1.042807,0.000000
2.267997,1.055408,0.000000
2.260116,1.067961,0.000000
2.252079,1.080464,0.000000
2.243886,1.092918,0.000000
2.235538,1.105322,0.000000
2.227038,1.117673,0.000000
2.218386,1.129971,0.000000
2.209584,1.142216,0.000000
2.200633,1.154406,0.000000
2.191533,1.166539,0.000000
2.182287,1.178616,0.000000
2.172896,1.190635,0.000000
2.163360,1.202594,0.000000
2.153681,1.214493,0.000000
2.143860,1.226331,0.000000
2.133898,1.238106,0.000000
2.123796,1.249818,0.000000
2.113557,1.261465,0.000000
2.103180,1.273045,0.000000
2.092667,1.284558,0.000000
2.082019,1.296003,0.000000
2.071237,1.307378,0.000000
2.060323,1.318682,0.000000
2.049277,1.329914,0.000000
2.038101,1.341072,0.000000
2.026796,1.352156,0.000000
2.015364,1.363163,0.000000
2.003804,1.374094,0.000000
1.992119,1.384945,0.000000
1.980310,1.395717,0.000000
1.968377,1.406407,0.000000
1.956323,1.417015,0.000000
1.944148,1.427539,0.000000
1.931853,1.437978,0.000000
1.919441,1.448331,0.000000
1.906911,1.458595,0.000000
1.894265,1.468771,0.000000
1.881504,1.478856,0.000000
1.868631,1.488849,0.000000
1.855645,1.498748,0.000000
1.842548,1.508554,0.000000
1.829342,1.518263,0.000000
1.816027,1.527876,0.000000
1.802606,1.537390,0.000000
1.789078,1.546804,0.000000
1.775447,1.556116,0.000000
1.761712,1.565327,0.000000
1.747875,1.574434,0.000000
1.733938,1.583435,0.000000
1.719902,1.592331,0.000000
1.705768,1.601118,0.000000
1.691537,1.609797,0.000000
1.677212,1.618366,0.000000
1.662793,1.626823,0.000000
1.648281,1.635168,0.000000
1.633679,1.643398,0.000000
1.618987,1.651514,0.000000
1.604207,1.659513,0.000000
1.589340,1.667394,0.000000
1.574388,1.675157,0.000000
1.559352,1.682800,0.000000
1.544234,1.690322,0.000000
1.529035,1.697722,0.000000
1.513757,1.704998,0.000000
1.498400,1.712150,0.000000
1.482967,1.719176,0.000000
1.467459,1.726076,0.000000
1.451878,1.732848,0.000000
1.436224,1.739491,0.000000
1.420500,1.746005,0.000000
1.404707,1.752388,0.000000
1.388847,1.758639,0.000000
1.372920,1.764758,0.000000
1.356930,1.770743,0.000000
1.340876,1.776594,0.000000
1.324761,1.782309,0.000000
1.308586,1.787888,0.000000
1.292353,1.793330,0.000000
1.276063,1.798634,0.000000
1.259718,1.803800,0.000000
1.243320,1.808826,0.000000
1.226870,1.813712,0.000000
1.210369,1.818457,0.000000
1.193820,1.823060,0.000000
1.177224,1.827522,0.000000
1.160582,1.831840,0.000000
1.143896,1.836015,0.000000
1.127167,1.840046,0.000000
1.110398,1.843933,0.000000
1.093590,1.847675,0.000000
1.076744,1.851271,0.000000
1.059862,1.854722,0.000000
1.042945,1.858026,0.000000
1.025996,1.861184,0.000000
1.009016,1.864195,0.000000
0.992006,1.867059,0.000000
0.974968,1.869775,0.000000
0.957904,1.872344,0.000000
0.940816,1.874766,0.000000
0.923704,1.877040,0.000000
0.906570,1.879167,0.000000
0.889417,1.881147,0.000000
0.872245,1.882979,0.000000
0.855056,1.884665,0.000000
0.837853,1.886204,0.000000
0.820635,1.887597,0.000000
0.803406,1.888846,0.000000
0.786166,1.889950,0.000000
0.768918,1.890911,0.000000
0.751662,1.891729,0.000000
0.734400,1.892408,0.000000
0.717134,1.892947,0.000000
0.699865,1.893350,0.000000
0.682595,1.893619,0.000000
0.665325,1.893757,0.000000
0.648057,1.893768,0.000000
0.630792,1.893656,0.000000
0.613530,1.893426,0.000000
0.596274,1.893084,0.000000
0.579025,1.892638,0.000000
0.561783,1.892096,0.000000
0.544549,1.891467,0.000000
0.527325,1.890765,0.000000
0.510109,1.890001,0.000000
0.492903,1.889192,0.000000
0.475705,1.888354,0.000000
0.458516,1.887507,0.000000
0.441333,1.886671,0.000000
0.424155,1.885865,0.000000
0.406980,1.885111,0.000000
0.389805,1.884425,0.000000
0.372626,1.883822,0.000000
0.355440,1.883311,0.000000
0.338239,1.883031,0.000000
0.321013,1.883101,0.000000
0.303755,1.883480,0.000000
0.286460,1.884110,0.000000
0.269127,1.884927,0.000000
0.251756,1.885868,0.000000
0.234347,1.886876,0.000000
0.216901,1.887907,0.000000
0.199422,1.888921,0.000000
0.181912,1.889891,0.000000
0.164372,1.890793,0.000000
0.146807,1.891612,0.000000
0.129218,1.892335,0.000000
0.111608,1.892953,0.000000
0.093979,1.893461,0.000000
0.076334,1.893852,0.000000
0.058675,1.894126,0.000000
0.041004,1.894280,0.000000
0.023324,1.894314,0.000000
0.005636,1.894227,0.000000
-0.012058,1.894019,0.000000
-0.029755,1.893693,0.000000
-0.047453,1.893248,0.000000
-0.065150,1.892687,0.000000
-0.082846,1.892011,0.000000
-0.100537,1.891222,0.000000
-0.118222,1.890322,0.000000
-0.135899,1.889312,0.000000
-0.153567,1.888196,0.000000
-0.171224,1.886976,0.000000
-0.188867,1.885653,0.000000
-0.206496,1.884230,0.000000
-0.224109,1.882710,0.000000
-0.241704,1.881095,0.000000
-0.259279,1.879387,0.000000
-0.276833,1.877589,0.000000
-0.294365,1.875704,0.000000
-0.311872,1.873734,0.000000
-0.329354,1.871682,0.000000
-0.346808,1.869550,0.000000
