1.441421,-0.141421,0.000000,0.000000
1.461328,-0.120004,0.000000,0.000000
1.481489,-0.098272,0.000000,0.000000
1.501809,-0.076216,0.000000,0.000000
1.522199,-0.053823,0.000000,0.000000
1.542574,-0.031081,0.000000,0.000000
1.562853,-0.007975,0.000000,0.000000
1.582959,0.015507,0.000000,0.000000
1.602817,0.039380,0.000000,0.000000
1.622358,0.063657,0.000000,0.000000
1.641512,0.088348,0.000000,0.000000
1.660213,0.113466,0.000000,0.000000
1.678398,0.139019,0.000000,0.000000
1.696004,0.165014,0.000000,0.000000
1.712973,0.191455,0.000000,0.000000
1.729245,0.218344,0.000000,0.000000
1.744765,0.245681,0.000000,0.000000
1.759477,0.273460,0.000000,0.000000
1.773331,0.301672,0.000000,0.000000
1.786274,0.330307,0.000000,0.000000
1.798260,0.359347,0.000000,0.000000
1.809243,0.388772,0.000000,0.000000
1.819182,0.418559,0.000000,0.000000
1.828036,0.448680,0.000000,0.000000
1.835773,0.479102,0.000000,0.000000
1.842359,0.509792,0.000000,0.000000
1.847769,0.540711,0.000000,0.000000
1.851981,0.571820,0.000000,0.000000
1.854978,0.603078,0.000000,0.000000
1.856746,0.634443,0.000000,0.000000
1.857278,0.665872,0.000000,0.000000
1.856572,0.697323,0.000000,0.000000
1.854629,0.728755,0.000000,0.000000
1.851455,0.760128,0.000000,0.000000
1.847060,0.791405,0.000000,0.000000
1.841458,0.822550,0.000000,0.000000
1.834664,0.853530,0.000000,0.000000
1.826699,0.884314,0.000000,0.000000
1.817584,0.914877,0.000000,0.000000
1.807342,0.945191,0.000000,0.000000
1.795997,0.975236,0.000000,0.000000
1.783574,1.004991,0.000000,0.000000
1.770099,1.034438,0.000000,0.000000
1.755598,1.063560,0.000000,0.000000
1.740097,1.092343,0.000000,0.000000
1.723622,1.120773,0.000000,0.000000
1.706199,1.148837,0.000000,0.000000
1.687852,1.176523,0.000000,0.000000
1.668606,1.203819,0.000000,0.000000
1.648486,1.230712,0.000000,0.000000
1.627514,1.257191,0.000000,0.000000
1.605745,1.283266,0.000000,0.000000
1.583234,1.308954,0.000000,0.000000
1.560004,1.334249,0.000000,0.000000
1.536080,1.359147,0.000000,0.000000
1.511485,1.383642,0.000000,0.000000
1.486244,1.407728,0.000000,0.000000
1.460379,1.431397,0.000000,0.000000
1.433914,1.454644,0.000000,0.000000
1.406872,1.477462,0.000000,0.000000
1.379275,1.499842,0.000000,0.000000
1.351148,1.521776,0.000000,0.000000
1.322514,1.543257,0.000000,0.000000
1.293394,1.564276,0.000000,0.000000
1.263813,1.584824,0.000000,0.000000
1.233793,1.604891,0.000000,0.000000
1.203358,1.624470,0.000000,0.000000
1.172531,1.643549,0.000000,0.000000
1.141334,1.662120,0.000000,0.000000
1.109791,1.680172,0.000000,0.000000
1.077926,1.697698,0.000000,0.000000
1.045761,1.714685,0.000000,0.000000
1.013319,1.731126,0.000000,0.000000
0.980624,1.747010,0.000000,0.000000
0.947698,1.762328,0.000000,0.000000
0.914566,1.777071,0.000000,0.000000
0.881249,1.791229,0.000000,0.000000
0.847772,1.804794,0.000000,0.000000
0.814156,1.817757,0.000000,0.000000
0.780425,1.830111,0.000000,0.000000
0.746602,1.841847,0.000000,0.000000
0.712710,1.852958,0.000000,0.000000
0.678771,1.863438,0.000000,0.000000
0.644809,1.873281,0.000000,0.000000
0.610845,1.882483,0.000000,0.000000
0.576902,1.891041,0.000000,0.000000
0.543003,1.898952,0.000000,0.000000
0.509170,1.906217,0.000000,0.000000
0.475425,1.912837,0.000000,0.000000
0.441790,1.918819,0.000000,0.000000
0.408287,1.924172,0.000000,0.000000
